Date,PG,MSFT,F,GE
2002-12-19,28.536657,17.637098,6.718122,15.360329
2002-12-20,29.195969,17.61385,6.718122,15.692939
2002-12-23,29.199306,17.932648,6.615081,15.559896
2002-12-24,29.146025,17.872879,6.594473,15.318003
2002-12-26,29.112722,17.730074,6.724992,15.299854
2002-12-27,28.819696,17.590597,6.580736,15.050034
2002-12-30,28.669851,17.517542,6.594473,14.928178
2002-12-31,28.616579,17.168859,6.388398,14.83678
2003-01-02,29.239258,17.839674,6.828028,15.525306
2003-01-03,28.919601,17.862915,6.64943,15.476564
2003-01-06,29.249235,18.188356,6.917328,15.872608
2003-01-07,28.799725,18.530415,6.958545,15.781209
2003-01-08,28.370169,18.012354,6.876115,15.537488
2003-01-09,28.563305,18.533728,7.027236,15.781209
2003-01-10,28.679848,18.570257,7.212707,15.628888
2003-01-13,28.699835,18.726334,7.267662,15.622797
2003-01-14,28.75643,18.918955,7.233314,15.665444
2003-01-15,28.60326,18.686489,7.075321,15.348604
2003-01-16,28.926254,18.380968,7.164624,15.251114
2003-01-17,28.982861,17.089153,6.979152,15.159714
2003-01-21,28.639894,17.04598,6.965416,14.660074
2003-01-22,28.48262,16.936394,6.690644,14.349323
2003-01-23,28.583019,17.361458,6.876115,14.593056
2003-01-24,28.178173,16.554491,6.697513,14.050761
2003-01-27,27.786709,16.328671,6.505174,14.044674
2003-01-28,28.439152,16.21245,6.573867,14.1056
2003-01-29,28.462559,16.574417,6.518332,14.032483
2003-01-30,28.271847,16.019833,6.254545,13.740012
2003-01-31,28.62986,15.760804,6.323962,14.099511
2003-02-03,28.680031,16.126101,6.386439,14.41026
2003-02-04,28.743605,15.714314,6.254545,14.044674
2003-02-05,28.539503,15.594762,6.310079,14.014206
2003-02-06,28.388947,15.74752,6.24066,13.947181
2003-02-07,28.097878,15.468575,6.108769,13.831412
2003-02-10,28.395641,15.734241,6.212894,13.788763
2003-02-11,27.833561,15.422082,6.143475,13.709548
2003-02-12,27.877039,15.422082,6.074059,13.557222
2003-02-13,27.669609,15.604725,5.858863,13.508479
2003-02-14,28.004183,16.039762,6.032408,13.697366
2003-02-18,28.308653,16.577744,6.19901,13.959366
2003-02-19,28.10457,16.344536,6.122651,14.227468
2003-02-20,27.920547,16.084671,6.004641,14.227468
2003-02-21,28.184872,16.411169,5.858863,14.501659
2003-02-24,27.733175,16.038031,5.754737,14.270121
2003-02-25,27.796743,16.11799,5.608961,14.611331
2003-02-26,27.619434,15.73153,5.629784,14.353371
2003-02-27,27.636164,15.711543,5.782504,14.678899
2003-02-28,27.388575,15.791492,5.775561,14.771019
2003-03-03,27.0406,15.684892,5.602018,14.678899
2003-03-04,26.729454,15.371719,5.372937,14.3718
2003-03-05,27.097481,15.618262,5.386822,14.617475
2003-03-06,26.816444,15.504986,5.171627,14.709605
2003-03-07,27.087431,15.698205,5.011967,14.924567
2003-03-10,26.69599,15.291763,4.852305,14.494639
2003-03-11,27.000456,15.191818,4.581576,14.341092
2003-03-12,27.418688,15.58495,4.91478,14.617475
2003-03-13,27.930586,16.437819,4.94949,15.483469
2003-03-14,27.903824,16.564411,4.692644,15.753708
2003-03-17,28.606434,17.277365,4.99114,16.134504
2003-03-18,28.981161,17.350664,5.241045,16.214348
2003-03-19,29.416111,17.537222,5.296579,16.570566
2003-03-20,29.442871,17.490585,5.206336,16.490725
2003-03-21,29.743998,17.7038,5.567308,17.197031
2003-03-24,29.295664,16.850931,5.247986,16.417021
2003-03-25,29.449574,16.984186,5.296579,16.570566
2003-03-26,29.553289,16.824276,5.310462,16.337175
2003-03-27,29.703848,16.684351,5.261869,16.238907
2003-03-28,29.657005,16.437819,5.143861,15.987096
2003-03-31,29.794174,16.131317,5.220219,15.661583
2003-04-01,29.951435,16.224598,5.192453,16.048513
2003-04-02,30.152178,17.13744,5.37988,16.613554
2003-04-03,29.924669,17.144096,5.470124,16.920649
2003-04-04,30.162201,16.717665,5.477066,16.969784
2003-04-07,29.914623,16.770967,5.588134,17.049627
2003-04-08,30.078571,17.044159,5.484007,17.233881
2003-04-09,29.874485,16.371183,5.511774,16.767099
2003-04-10,29.700491,16.38451,5.484007,16.816238
2003-04-11,29.84436,16.124653,5.622843,16.982056
2003-04-14,30.095303,16.497786,5.893571,17.049627
2003-04-15,30.209572,16.391171,5.796389,17.381277
2003-04-16,29.94742,16.604391,6.407263,17.092615
2003-04-17,30.001194,16.99085,6.532216,17.497976
2003-04-21,30.058329,16.797625,6.886247,17.295301
2003-04-22,30.629721,17.164085,7.163917,17.805065
2003-04-23,30.434769,17.13744,7.538775,18.050735
2003-04-24,30.206223,16.984186,7.288869,17.872627
2003-04-25,29.960846,16.804283,6.914013,17.878769
2003-04-28,30.481827,17.150772,7.052852,18.130585
2003-04-29,30.535606,17.190741,7.163917,18.056881
2003-04-30,30.199484,17.037495,7.219996,18.087591
2003-05-01,30.206223,17.13744,6.995685,17.872627
2003-05-02,30.300333,17.390635,7.037743,17.860336
2003-05-05,30.296974,17.230719,7.044753,17.706797
2003-05-06,30.149067,17.570536,7.030735,17.884907
2003-05-07,30.199484,17.317347,7.009705,17.71908
2003-05-08,29.954123,17.150772,6.953629,17.485695
2003-05-09,30.081858,17.563879,6.932599,17.811207
2003-05-12,29.87348,17.457264,7.037743,17.792778
2003-05-13,29.513823,17.317347,7.107839,17.53483
2003-05-14,29.779358,17.07081,7.023723,17.571678
2003-05-15,30.216301,17.184082,6.981665,17.491837
2003-05-16,30.357458,17.037495,7.023723,17.104898
2003-05-19,30.260017,16.497786,6.883532,16.920649
2003-05-20,30.031439,16.411169,6.743337,17.0312
2003-05-21,30.058329,16.011379,6.778385,16.951359
2003-05-22,30.108746,16.097994,6.813434,17.0312
2003-05-23,30.182697,16.137985,6.701277,16.97592
2003-05-27,30.623001,16.517776,7.107839,17.387423
2003-05-28,30.848198,16.264572,7.184946,17.362858
2003-05-29,30.629721,16.257917,7.065781,17.350578
2003-05-30,30.861622,16.397831,7.360189,17.626951
2003-06-02,30.693575,16.41782,7.759742,17.811207
2003-06-03,30.938936,16.577744,7.493374,17.841915
2003-06-04,31.046499,16.571072,7.402249,18.032316
2003-06-05,30.713749,16.051359,7.430286,18.290264
2003-06-06,30.518799,15.771504,7.507394,18.609642
2003-06-09,30.44149,15.824816,7.374209,18.511377
2003-06-10,30.451578,16.444471,7.710676,18.787754
2003-06-11,30.417971,16.577744,7.941995,19.027283
2003-06-12,30.525526,16.651035,7.899938,19.082556
2003-06-13,30.643162,16.424488,7.689645,18.824602
2003-06-16,31.056566,16.917551,7.871899,19.248388
2003-06-17,30.885172,17.297352,8.187337,19.162409
2003-06-18,30.767513,17.370651,8.07518,18.873739
2003-06-19,30.387722,17.370651,7.906948,18.339403
2003-06-20,30.663332,17.54388,8.07518,18.431528
2003-06-23,30.754072,17.177418,7.920967,18.345547
2003-06-24,31.049856,17.124113,7.956017,18.382393
2003-06-25,30.481827,16.830938,7.857878,17.970894
2003-06-26,30.344025,17.157431,7.871899,18.020351
2003-06-27,29.970947,17.077465,7.731705,17.692719
2003-06-30,29.974304,17.084137,7.703666,17.729797
2003-07-01,30.236462,17.42396,7.584498,17.698885
2003-07-02,30.286884,17.910358,7.619548,17.686523
2003-07-03,30.236462,17.65716,7.619548,17.649427
2003-07-07,30.515432,18.270157,7.843859,18.094536
2003-07-08,30.283525,18.456728,7.82283,17.810158
2003-07-09,29.745737,18.303473,7.794792,17.544344
2003-07-10,29.695332,17.930344,7.8018,17.426891
2003-07-11,29.765911,18.196869,7.913957,17.383614
2003-07-14,29.691978,18.256828,7.927974,17.33415
2003-07-15,29.829781,18.170219,8.159298,17.105423
2003-07-16,29.926065,18.336794,7.703666,16.926149
2003-07-17,29.777405,17.783764,7.591511,16.753056
2003-07-18,30.338232,17.917011,7.703666,17.173429
2003-07-21,30.122005,17.350664,7.395237,16.79015
2003-07-22,30.236868,17.577202,7.416267,16.944695
2003-07-23,30.034176,17.623842,7.423277,16.950876
2003-07-24,29.807819,17.323999,7.486365,16.963234
2003-07-25,30.253771,17.917011,7.689645,17.575247
2003-07-28,29.834843,17.730457,7.605532,17.538157
2003-07-29,29.42606,17.637171,7.591511,17.247612
2003-07-30,29.645664,17.477259,7.534907,17.290886
2003-07-31,29.68619,17.597189,7.824987,17.581436
2003-08-01,29.290915,17.437279,7.711784,17.593796
2003-08-04,29.676062,17.443947,7.669335,17.606157
2003-08-05,29.571323,17.097458,7.442935,17.185789
2003-08-06,30.000389,17.090801,7.534907,17.111603
2003-08-07,29.797674,17.130777,7.584436,17.358883
2003-08-08,30.094982,17.044159,7.577358,17.358883
2003-08-11,30.108492,17.06415,7.577358,17.482519
2003-08-12,30.206474,17.144096,7.59151,17.513432
2003-08-13,30.10511,17.057478,7.648113,17.321795
2003-08-14,30.057823,17.077465,7.612736,17.649427
2003-08-15,30.108492,17.017502,7.619812,17.791613
2003-08-18,29.865255,17.124113,7.711784,18.422173
2003-08-19,29.662542,17.737116,7.832059,18.453087
2003-08-20,29.520643,17.623842,7.938189,18.205811
2003-08-21,29.290915,17.483917,8.072613,18.644728
2003-08-22,29.294302,17.470596,7.945261,18.471628
2003-08-25,29.453089,17.65716,7.839137,18.453087
2003-08-26,29.618608,17.7038,8.072613,18.471628
2003-08-27,29.476736,17.603859,8.235338,18.391268
2003-08-28,29.527409,17.663816,8.093839,18.34799
2003-08-29,29.490236,17.670488,8.17874,18.279993
2003-09-02,29.757149,18.163557,8.709367,18.817816
2003-09-03,30.000389,18.856514,8.447587,19.23819
2003-09-04,30.888906,18.943138,8.398065,19.36183
2003-09-05,30.736889,18.909819,8.299011,19.188742
2003-09-08,30.953098,19.216324,8.369764,19.398928
2003-09-09,30.794308,18.903154,8.228265,19.262918
2003-09-10,30.730129,18.356785,8.051385,19.18255
2003-09-11,30.929457,18.550014,8.093839,19.460745
2003-09-12,31.051079,18.883165,8.207037,19.491655
2003-09-15,30.993631,18.896492,8.044311,19.411287
2003-09-16,31.280815,19.256304,8.228265,19.738926
2003-09-17,31.250397,18.989769,8.129212,19.609106
2003-09-18,31.503771,19.656082,8.299011,19.850203
2003-09-19,31.307835,19.962585,8.143361,19.738926
2003-09-22,31.145662,19.369574,8.115064,19.411287
2003-09-23,31.186213,19.722713,8.150437,19.510199
2003-09-24,31.206486,18.96312,7.966485,19.046545
2003-09-25,31.13553,18.816536,7.88866,18.897263
2003-09-26,30.986883,18.78322,7.782538,18.580029
2003-09-29,31.385532,19.20966,7.733012,18.89105
2003-09-30,31.358507,18.523361,7.619812,18.542709
2003-10-01,31.750402,19.003101,7.853287,19.052765
2003-10-02,31.919329,18.989769,7.796687,19.127419
2003-10-03,32.061226,19.37624,8.072613,19.170958
2003-10-06,31.760553,19.449532,8.058462,19.1523
2003-10-07,32.128807,19.416216,8.07969,19.065207
2003-10-08,32.088249,19.202997,8.136288,18.785297
2003-10-09,32.09164,19.282949,8.28486,18.741758
2003-10-10,32.294338,19.262964,8.277788,18.237913
2003-10-13,32.263924,19.17634,8.468814,17.995319
2003-10-14,32.429466,19.109711,8.454663,18.219255
2003-10-15,32.307858,19.478239,8.589088,17.945559
2003-10-16,32.530819,19.58544,8.730589,18.051306
2003-10-17,32.50042,19.384432,8.582014,17.758955
2003-10-20,32.426086,19.66585,8.765965,17.90202
2003-10-21,32.338242,19.66585,8.610313,17.964214
2003-10-22,32.336559,19.35763,8.383914,17.634544
2003-10-23,32.299217,19.371029,8.553715,17.659418
2003-10-24,32.608116,17.829922,8.419289,17.603437
2003-10-27,32.859322,18.030941,8.504189,17.55368
2003-10-28,33.096931,18.225246,8.773043,17.740286
2003-10-29,33.015469,17.917025,8.865766,17.933123
2003-10-30,33.242905,17.501604,8.666052,17.964214
2003-10-31,33.365112,17.515001,8.651788,18.045084
2003-11-03,33.096931,17.876827,8.715981,17.914461
2003-11-04,33.046024,17.4681,8.787307,17.827374
2003-11-05,33.032463,17.488197,8.680318,17.684305
2003-11-06,33.117302,17.57531,8.637523,17.690523
2003-11-07,32.862698,17.488197,8.694582,17.49148
2003-11-10,32.587761,17.421198,8.715981,17.522577
2003-11-11,32.563984,17.287188,8.780175,17.485258
2003-11-12,32.927223,17.407789,9.315114,17.852249
2003-11-13,32.70657,17.213478,9.372175,17.628323
2003-11-14,32.489323,17.086168,9.243791,17.342194
2003-11-17,32.60133,16.85165,9.065476,17.298649
2003-11-18,32.47234,16.85165,8.99415,17.690523
2003-11-19,32.614925,16.98567,8.972752,18.331221
2003-11-20,32.387489,16.818151,8.858632,18.007761
2003-11-21,32.506283,16.82486,8.808705,17.765169
2003-11-24,32.798214,17.240286,9.008414,17.883358
2003-11-25,32.883083,17.019167,9.272319,17.982882
2003-11-26,32.547024,17.052668,9.21526,17.89579
2003-11-28,32.669216,17.226879,9.414969,17.833595
2003-12-01,32.940807,17.313993,9.357908,18.057518
2003-12-02,32.903446,17.193382,9.21526,18.337435
2003-12-03,32.862698,17.200081,9.400706,18.36232
2003-12-04,32.855934,17.55521,9.343642,18.132174
2003-12-05,32.760876,17.407789,9.250919,18.101067
2003-12-08,32.876286,17.582005,9.429235,18.269018
2003-12-09,32.78125,17.675812,9.636078,18.387201
2003-12-10,32.886482,17.816525,9.507692,18.486727
2003-12-11,32.587761,17.829922,9.80013,18.909706
2003-12-12,32.866108,17.856726,9.785863,18.729319
2003-12-15,33.205559,17.917025,10.185287,18.866161
2003-12-16,33.487305,18.131441,10.235217,19.065207
2003-12-17,33.39566,18.118036,10.463455,19.114969
2003-12-18,33.711361,18.359253,10.641772,19.189611
2003-12-19,33.103718,18.332458,10.870011,19.214499
2003-12-22,33.317589,18.211855,11.975557,19.282923
2003-12-23,33.4296,18.191753,11.53334,19.345127
2003-12-24,33.38208,18.118036,11.554734,19.220716
2003-12-26,33.348141,18.231949,11.540474,19.108757
2003-12-29,33.674007,18.399466,11.526204,19.302839
2003-12-30,33.833557,18.439663,11.404951,19.233976
2003-12-31,33.90485,18.339153,11.412084,19.396761
2004-01-02,33.602737,18.392767,11.469146,19.484425
2004-01-05,33.769058,18.855099,11.832906,19.772427
2004-01-06,33.599327,18.922098,11.797246,19.640945
2004-01-07,33.300613,18.901995,12.118206,19.835039
2004-01-08,33.650253,18.868494,12.196669,20.191916
2004-01-09,33.823372,18.53347,11.811505,19.910173
2004-01-12,34.030445,18.473166,11.704517,20.091736
2004-01-13,33.843735,18.37936,11.611798,19.791204
2004-01-14,33.95575,18.560272,11.540474,20.035387
2004-01-15,33.779247,18.453066,11.447747,20.035387
2004-01-16,33.606125,18.63398,11.504807,20.880638
2004-01-20,33.494087,18.828295,11.56187,20.886896
2004-01-21,33.812962,18.962301,11.725916,21.193687
2004-01-22,33.840252,18.767984,11.718784,20.98707
2004-01-23,33.543549,19.082914,11.290833,20.792984
2004-01-26,34.044861,19.297319,11.383555,21.375261
2004-01-27,33.823185,18.928797,11.369289,21.406559
2004-01-28,33.632233,18.566977,11.182671,21.137341
2004-01-29,34.443855,18.700983,10.651533,21.306381
2004-01-30,34.471149,18.526775,10.436204,21.055944
2004-02-02,34.675762,18.359253,10.012727,21.055944
2004-02-03,34.791718,18.285559,9.847643,20.792984
2004-02-04,35.19413,18.097942,9.969661,20.774195
2004-02-05,35.02021,18.064445,10.156278,20.98707
2004-02-06,34.907661,18.144846,10.249587,20.774195
2004-02-09,34.97245,18.024239,10.163455,20.592628
2004-02-10,34.904247,18.104641,10.328542,20.348448
2004-02-11,35.19413,18.191753,10.507978,20.711584
2004-02-12,34.917892,18.057734,10.443382,20.573849
2004-02-13,34.801945,17.816525,10.307007,20.486187
2004-02-17,35.166836,18.084538,10.464914,20.692802
2004-02-18,35.108875,17.937126,10.328542,20.504974
2004-02-19,34.931534,17.72942,10.371606,20.411053
2004-02-20,34.955391,17.803123,10.170634,20.473667
2004-02-23,35.320313,17.829922,10.03426,20.924456
2004-02-24,34.709858,18.010834,9.754333,20.836809
2004-02-25,35.02021,17.89023,9.804576,20.642715
2004-02-26,35.149796,17.756222,9.804576,20.579721
2004-02-27,34.958824,17.776316,9.869175,20.485231
2004-03-01,35.419209,17.89023,10.041435,20.655315
2004-03-02,34.825825,17.682507,10.134747,20.466341
2004-03-03,34.941765,17.669117,9.962484,20.693115
2004-03-04,34.818996,17.669117,9.82611,20.724607
2004-03-05,34.703041,17.65571,10.12039,20.642715
2004-03-08,34.94519,17.307283,9.833287,20.050573
2004-03-09,34.951981,17.233578,9.711267,19.880508
2004-03-10,35.988712,16.999067,9.46723,19.590734
2004-03-11,35.44989,16.811457,9.34521,19.162392
2004-03-12,35.50787,17.00577,9.539006,19.275768
2004-03-15,34.962223,16.858345,9.34521,19.086796
2004-03-16,35.146374,16.871754,9.388278,19.212782
2004-03-17,35.541973,16.838253,9.596428,19.376564
2004-03-18,35.613598,16.677443,9.560537,19.35136
2004-03-19,35.477177,16.503233,9.37392,18.986008
2004-03-22,35.456726,16.41613,9.266258,18.526155
2004-03-23,35.248684,16.181612,9.251902,18.393879
2004-03-24,35.13274,16.35582,9.32368,18.381277
2004-03-25,35.651104,16.878454,9.460053,18.708839
2004-03-26,35.44989,16.771254,9.531828,18.960806
2004-03-29,35.767059,16.958862,9.625135,19.200182
2004-03-30,36.142181,16.885166,9.797399,19.332474
2004-03-31,35.767059,16.704245,9.739977,19.22538
2004-04-01,36.142181,16.804758,9.632316,19.288378
2004-04-02,36.186516,17.32069,9.804576,19.56554
2004-04-05,36.268368,17.387691,10.098858,19.893099
2004-04-06,36.490032,17.287188,10.048612,19.855303
2004-04-07,36.30246,17.146471,9.811751,19.77972
2004-04-08,36.285416,17.072771,9.754333,19.786009
2004-04-12,36.530964,17.159878,9.82611,19.918299
2004-04-13,36.125134,17.052668,9.625135,19.527748
2004-04-14,36.084209,17.092876,9.503118,19.200182
2004-04-15,36.189919,16.898563,9.416986,19.376564
2004-04-16,36.138767,16.858345,9.574893,19.672621
2004-04-19,36.155827,17.106274,9.582073,19.590734
2004-04-20,35.67498,16.972261,9.7328,19.19388
2004-04-21,35.479668,17.052668,10.723306,19.338768
2004-04-22,35.853157,17.387691,11.319047,19.433258
2004-04-23,35.976517,18.453066,11.268803,19.332474
2004-04-26,36.062176,18.25206,11.261625,19.370262
2004-04-27,36.195839,18.238646,11.505666,19.244278
2004-04-28,35.695541,17.796425,11.19509,18.910419
2004-04-29,36.312332,17.742811,11.101197,18.929323
2004-04-30,36.250656,17.508297,11.093972,18.866322
2004-05-03,36.593315,17.65571,11.02897,19.086796
2004-05-04,36.425415,17.642313,11.130087,19.174994
2004-05-05,36.60017,17.622204,10.920628,19.206484
2004-05-06,36.932568,17.501604,10.754509,19.19388
2004-05-07,36.56934,17.273785,10.400599,18.897825
2004-05-10,36.209534,17.37429,10.118917,18.916719
2004-05-11,36.350033,17.380997,10.386151,19.055296
2004-05-12,36.37059,17.380997,10.465605,19.14979
2004-05-13,36.086166,17.488197,10.407825,19.118292
2004-05-14,36.463112,17.327393,10.617277,18.998608
2004-05-17,36.41856,17.11298,10.306706,18.878923
2004-05-18,36.343182,17.307283,10.436714,19.168688
2004-05-19,36.144432,17.166576,10.169477,19.055296
2004-05-20,36.559052,17.240286,10.241701,19.042702
2004-05-21,36.63443,17.34749,10.285038,19.307268
2004-05-24,36.380871,17.260384,10.321153,19.389164
2004-05-25,36.925705,17.488197,10.602836,19.660032
2004-05-26,36.870888,17.515001,10.848405,19.710424
2004-05-27,37.206696,17.548506,10.862849,19.69153
2004-05-28,36.94627,17.57531,10.72562,19.603333
