Date,BP,F,XOM,LNC,AAPL
2006-05-01,41.344105,5.405717,46.575294,47.338444,8.913109
2006-05-02,42.399937,5.405717,47.493286,47.668953,9.171793
2006-05-03,41.705315,5.304018,46.832336,48.21431,9.110323
2006-05-04,41.822021,5.343133,46.494511,47.949898,9.109045
2006-05-05,42.494411,5.421364,47.001236,48.577885,9.206375
2006-05-08,42.022057,5.452656,46.788265,48.800976,9.206375
2006-05-09,42.383266,5.609116,46.957176,48.189529,9.096238
2006-05-10,42.73764,5.523062,47.14909,48.420902,9.041172
2006-05-11,42.27858,5.570002,46.839092,47.487175,8.727422
2006-05-12,41.785923,5.562179,45.938625,47.297131,8.669793
2006-05-15,41.119724,5.577824,45.761478,48.073845,8.681316
2006-05-16,40.772633,5.491771,45.731953,47.569828,8.321465
2006-05-17,39.42902,5.405717,44.418156,46.561718,8.357319
2006-05-18,39.104321,5.397894,44.204113,46.222946,8.090951
2006-05-19,39.652966,5.499594,44.617439,46.644356,8.261274
2006-05-22,39.294678,5.397894,44.861004,46.760044,8.116566
2006-05-23,39.608166,5.358779,44.573154,46.735249,8.087111
2006-05-24,38.930779,5.421364,44.359116,46.041157,8.111444
2006-05-25,40.095234,5.593472,45.407188,46.35516,8.238221
2006-05-26,40.095234,5.718639,45.451485,46.693935,8.138334
2006-05-30,39.27787,5.460478,44.432911,45.925468,7.83995
2006-05-31,39.580185,5.601292,44.956966,46.421253,7.654261
2006-06-01,39.792927,5.656054,45.104584,46.883991,7.961609
2006-06-02,40.251987,5.554355,45.503147,47.388023,7.896299
2006-06-05,39.647358,5.437009,44.322216,46.892242,7.683715
2006-06-06,39.221897,5.397894,44.580544,47.007923,7.647859
2006-06-07,38.370945,5.311841,43.414364,46.834393,7.499305
2006-06-08,38.169388,5.21014,43.967922,47.305386,7.781043
2006-06-09,37.777523,5.288372,43.399597,47.13187,7.586387
2006-06-12,37.21209,5.296196,42.986275,46.43779,7.299531
2006-06-13,36.204391,5.225788,41.812721,45.363594,7.469853
2006-06-14,36.489914,5.171026,42.661499,45.462746,7.377646
2006-06-15,37.547985,5.304018,43.635784,46.520412,7.604317
2006-06-16,37.340847,5.233611,43.399597,46.231213,7.371244
2006-06-19,36.573883,5.272726,42.358891,45.768475,7.325142
2006-06-20,36.781017,5.006742,42.358891,46.098999,7.359719
2006-06-21,37.514404,5.03021,42.853416,45.999847,7.409664
2006-06-22,37.167305,5.03021,42.786983,45.710644,7.62993
2006-06-23,37.525604,5.100619,42.882938,45.437981,7.533884
2006-06-26,37.771919,5.124088,43.414364,45.768475,7.554375
2006-06-27,37.486401,5.116265,44.026974,45.718906,7.354596
2006-06-28,38.051838,4.975451,45.111958,45.958527,7.174028
2006-06-29,38.768417,5.006742,46.034573,46.545193,7.551811
2006-06-30,38.969963,5.421364,45.281712,46.636082,7.334107
2006-07-03,39.389839,5.249257,45.872196,46.793091,7.421189
2006-07-05,39.199493,5.171026,46.167439,46.313839,7.299531
2006-07-06,39.30587,5.15538,46.846466,46.555103,7.142014
2006-07-07,39.832115,5.264902,46.381458,46.405354,7.09463
2006-07-10,39.69215,5.397894,46.529091,46.821308,7.043406
2006-07-11,39.955269,5.319663,47.2229,46.629978,7.126646
2006-07-12,39.384247,5.382248,47.215527,46.26392,6.782159
2006-07-13,39.736923,5.131909,47.289322,45.631657,6.691236
2006-07-14,39.955269,4.991097,47.901928,45.756447,6.488897
2006-07-17,38.953171,5.014565,47.237656,45.30719,6.706603
2006-07-18,38.908382,5.038035,47.687889,45.373753,6.774477
2006-07-19,39.009155,4.951981,47.724796,46.421982,6.928151
2006-07-20,38.404514,4.842459,47.422173,46.962746,7.747746
2006-07-21,38.174999,4.912866,47.185986,46.713173,7.775923
2006-07-24,39.042725,4.975451,48.241455,46.962746,7.865563
2006-07-25,38.913986,5.15538,48.521935,47.204014,7.930875
2006-07-26,39.636177,5.280549,49.156677,46.654926,8.179315
2006-07-27,40.179192,5.343133,49.060738,46.688194,8.119124
2006-07-28,40.520695,5.390071,49.451927,47.428631,8.39958
2006-07-31,40.599075,5.256108,49.998104,47.154091,8.703087
2006-08-01,40.587879,5.185185,50.322872,46.996014,8.603201
2006-08-02,40.744629,5.484634,50.544292,47.470234,8.7287
2006-08-03,40.307961,5.405832,50.463112,47.328796,8.91183
2006-08-04,40.610279,5.618598,50.699299,47.154091,8.746629
2006-08-07,39.440216,5.650118,51.097866,47.278881,8.607041
2006-08-08,39.266678,5.807723,51.127396,47.120811,8.295851
2006-08-09,39.667538,5.776202,51.142151,47.253925,8.143457
2006-08-10,39.385239,5.823482,51.416504,47.703175,8.204928
2006-08-11,39.136829,5.807723,51.705696,47.811321,8.151141
2006-08-14,39.12553,6.170213,51.349751,47.511826,8.188277
2006-08-15,39.430408,6.241136,50.934525,48.792992,8.509715
2006-08-16,38.690796,6.509064,50.104046,49.433594,8.705649
2006-08-17,38.978733,6.43814,50.482201,49.899479,8.655703
2006-08-18,39.503799,6.304177,51.238556,50.215618,8.696686
2006-08-21,39.644936,5.886526,51.779846,50.032589,8.523801
2006-08-22,39.436047,5.847124,52.06163,49.791328,8.659546
2006-08-23,39.023918,6.115052,51.631542,49.916119,8.619848
2006-08-24,38.916622,6.115052,52.439793,49.666527,8.683881
2006-08-25,38.566605,6.304177,52.224747,49.674847,8.804256
2006-08-28,38.56094,6.343578,51.980042,49.899479,8.577589
2006-08-29,37.996368,6.509064,51.468414,50.257202,8.513556
2006-08-30,38.28994,6.516943,50.645325,50.531742,8.575025
2006-08-31,38.419796,6.595746,50.178173,50.498478,8.688998
2006-09-01,38.391575,6.516943,50.49704,50.681492,8.756875
2006-09-05,38.730312,6.611507,50.778824,50.35704,9.153869
2006-09-06,37.787464,6.737588,49.814831,50.223942,8.968176
2006-09-07,37.126907,6.76123,50.193031,50.248882,9.322908
2006-09-08,37.160782,6.910954,49.540459,50.689816,9.287052
2006-09-11,36.635715,6.863673,48.153847,50.822922,9.284491
2006-09-12,36.844624,7.139479,47.975883,51.463509,9.301138
2006-09-13,37.629391,7.241922,48.465282,51.17234,9.502194
2006-09-14,37.177723,7.163121,47.983303,50.964371,9.498355
2006-09-15,36.618778,6.319937,47.938816,50.956036,9.489389
2006-09-18,37.008354,6.162333,49.162312,50.881161,9.462497
2006-09-19,36.810738,6.036248,48.569096,50.748035,9.447129
2006-09-20,36.697823,6.107171,47.538399,51.105785,9.637942
2006-09-21,37.239819,6.115052,48.035206,51.272182,9.559822
2006-09-22,36.810738,6.304177,48.131603,51.530075,9.34852
2006-09-25,36.731705,6.422379,48.242836,51.962685,9.70069
2006-09-26,36.742985,6.627264,49.258709,52.262169,9.938885
2006-09-27,37.375332,6.304177,49.777752,52.520084,9.78521
2006-09-28,37.149498,6.43026,50.022453,52.029243,9.862048
2006-09-29,37.02528,6.375099,49.755516,51.646538,9.858208
2006-10-02,36.912365,6.40662,49.681358,51.546711,9.586717
2006-10-03,35.97517,6.485422,48.502361,52.228893,9.486828
2006-10-04,36.726055,6.745469,49.392181,52.653183,9.653308
2006-10-05,36.596207,6.564225,49.918655,53.243866,9.582876
2006-10-06,36.522804,6.548464,50.066956,53.052494,9.504756
2006-10-09,36.313908,6.453901,49.347679,53.185627,9.557261
2006-10-10,36.432484,6.453901,49.829666,52.750423,9.452249
2006-10-11,36.054214,6.516943,49.332859,52.432415,9.377975
2006-10-12,36.737347,6.485422,50.163364,53.068462,9.637942
2006-10-13,37.245472,6.43814,50.71949,53.57061,9.607205
2006-10-16,38.126209,6.367218,51.779846,53.411579,9.655869
2006-10-17,38.256081,6.327818,51.468414,53.528755,9.51372
2006-10-18,37.572937,6.343578,51.290436,53.930477,9.544454
2006-10-19,38.436752,6.327818,51.705696,53.620819,10.115615
2006-10-20,38.278664,6.312057,51.572212,53.445057,10.238549
2006-10-23,38.312534,6.225375,51.846577,53.562241,10.431924
2006-10-24,38.56094,6.540584,51.824345,53.637535,10.379418
2006-10-25,39.080368,6.690307,52.654842,53.578968,10.460097
2006-10-26,38.645641,6.682427,53.107147,54.323814,10.52541
2006-10-27,38.425438,6.532703,52.988514,53.344635,10.297459
2006-10-30,37.872154,6.501183,52.528767,53.629192,10.298738
2006-10-31,37.883442,6.524823,52.958855,52.984764,10.383262
2006-11-01,37.939903,6.713948,52.69191,52.348709,10.137384
2006-11-02,37.968151,6.745469,52.788303,52.884335,10.11433
2006-11-03,38.024586,6.603626,53.500153,52.909439,10.02597
2006-11-06,38.566605,6.824272,54.063713,53.947227,10.207817
2006-11-07,38.459328,6.879433,53.781929,54.399139,10.310265
2006-11-08,39.165524,6.800631,54.968338,54.340565,10.558704
2006-11-09,38.954796,6.745469,55.56414,53.938854,10.67268
2006-11-10,38.977577,6.76123,55.42263,53.963955,10.644506
2006-11-13,38.231518,6.989756,55.430088,54.056007,10.802022
2006-11-14,38.51627,6.934594,55.444984,54.440994,10.885262
2006-11-15,38.521976,7.092198,55.705647,54.533058,10.763603
2006-11-16,37.941082,7.115839,54.119373,54.91803,10.963384
2006-11-17,37.804375,7.005517,54.424706,54.549797,10.994117
2006-11-20,37.718956,6.832151,53.940624,55.010101,11.073514
2006-11-21,38.163177,6.745469,54.655563,54.566528,11.346288
2006-11-22,37.935387,6.784871,54.2981,54.583267,11.565272
2006-11-24,37.872719,6.713948,53.903381,54.114594,11.734314
2006-11-27,37.827164,6.43026,53.970413,53.060097,11.466663
2006-11-28,38.356808,6.422379,55.229004,53.135403,11.757366
2006-11-29,38.766861,6.43814,56.621647,53.076824,11.756085
2006-11-30,38.77256,6.40662,57.202538,53.219101,11.738157
2006-12-01,38.681435,6.335698,57.492973,52.767166,11.694616
2006-12-04,38.476414,6.217494,57.917469,53.336266,11.669004
2006-12-05,39.080105,6.052009,58.133434,53.386482,11.688211
2006-12-06,38.704212,5.799843,56.830166,53.302788,11.503802
2006-12-07,38.823826,5.642237,56.383335,53.093567,11.146508
2006-12-08,39.011745,5.6974,56.22694,52.783897,11.302747
2006-12-11,38.897861,5.705279,56.122677,52.984764,11.365495
2006-12-12,38.869389,5.587078,56.785477,53.353004,11.031257
2006-12-13,39.063004,5.421592,57.612141,53.227478,11.403915
2006-12-14,38.761181,5.602837,58.632416,53.721252,11.339885
2006-12-15,38.658657,5.579196,57.567429,54.25687,11.233591
2006-12-18,38.01511,5.539795,56.234375,53.997429,10.945451
2006-12-19,38.664352,5.657999,57.33659,54.63348,11.053025
2006-12-20,38.106228,5.776202,56.658886,54.901291,10.854528
2006-12-21,38.106228,5.760442,56.502495,54.566528,10.616336
2006-12-22,37.889809,5.847124,56.159901,54.533058,10.52669
2006-12-26,37.975227,5.902286,56.636532,54.901291,10.438329
2006-12-27,38.345421,5.973207,57.314255,55.403435,10.43961
2006-12-28,38.271381,5.910164,57.589764,55.621033,10.356368
2006-12-29,38.214432,5.918047,57.068501,55.570816,10.864773
2007-01-03,37.576584,5.918047,55.19175,55.654518,10.731588
2007-01-04,37.081085,6.067771,54.156609,55.202572,10.969785
2007-01-05,37.001362,6.004728,54.543858,54.541428,10.891665
2007-01-08,36.614101,6.091411,54.104462,54.60458,10.945451
2007-01-09,35.560493,6.138693,53.687424,54.99189,11.854692
2007-01-10,35.008064,6.091411,52.868225,55.23608,12.422006
2007-01-11,35.076408,6.122933,52.860764,55.724449,12.268334
2007-01-12,36.813419,6.217494,54.111927,55.488678,12.11722
2007-01-16,36.038883,6.256896,53.344849,55.623405,12.434812
2007-01-17,36.215427,6.335698,53.962963,56.078087,12.15948
2007-01-18,36.22683,6.446021,53.590611,55.918114,11.406476
2007-01-19,36.74509,6.540584,54.759819,55.867584,11.333481
2007-01-22,36.39769,6.627264,54.290657,55.556049,11.114495
2007-01-23,37.143742,6.540584,55.474762,55.614975,10.974908
2007-01-24,37.052608,6.461781,55.780109,56.212803,11.102969
2007-01-25,36.249615,6.477543,54.752388,55.084522,11.045341
2007-01-26,36.295177,6.635146,54.819408,55.311848,10.933926
2007-01-29,35.782608,6.595746,54.514061,55.454998,11.005641
2007-01-30,36.221123,6.461781,55.400295,56.111771,10.955698
2007-01-31,36.169876,6.40662,55.184322,56.53278,10.978748
2007-02-01,36.312248,6.532703,55.914169,57.265331,10.851967
2007-02-02,36.249615,6.485422,56.256741,57.501106,10.853251
2007-02-05,36.329338,6.564225,56.353523,57.349545,10.749517
2007-02-06,36.021801,6.729707,56.197151,57.593712,10.776408
2007-02-07,36.152794,6.745469,55.935383,59.294582,11.032534
2007-02-08,36.164185,6.737588,56.436489,58.940945,11.036374
2007-02-09,35.822468,6.879433,56.256992,58.141014,10.663718
2007-02-12,35.412422,6.816391,55.793301,58.056824,10.869898
2007-02-13,35.771214,6.658786,56.429005,59.151424,10.846849
2007-02-14,35.782608,6.706068,56.541168,59.665077,10.923683
2007-02-15,35.930683,6.776991,56.346722,59.235668,10.912156
2007-02-16,35.685787,6.721828,56.309326,59.606148,10.863493
2007-02-20,35.452293,6.816391,55.995235,59.547188,11.00052
2007-02-21,35.37751,6.674548,55.927925,59.193542,11.423125
2007-02-22,35.544334,6.579986,56.152275,59.496662,11.462824
2007-02-23,36.332409,6.540584,56.256992,59.336674,11.406476
2007-02-26,36.752342,6.509064,56.391586,59.092495,11.334761
2007-02-27,35.590347,6.130812,53.721607,56.288601,10.748238
2007-02-28,35.400509,6.233255,53.609413,57.450565,10.835322
2007-03-01,35.124397,6.122933,53.093384,57.400047,11.149072
2007-03-02,34.566414,5.981087,52.360435,56.970631,10.937767
2007-03-05,33.824341,5.973207,52.337994,56.574879,11.054307
2007-03-06,34.24427,6.020488,53.100845,56.979042,11.293781
2007-03-07,34.905804,6.004728,53.579502,56.482265,11.233591
2007-03-08,34.934559,6.249016,53.736561,56.650654,11.26945
2007-03-09,35.199181,6.249016,53.190586,57.139042,11.265606
2007-03-12,35.072624,6.162333,53.003624,56.979042,11.508924
2007-03-13,34.370823,6.020488,52.285652,55.353951,11.320674
2007-03-14,34.474369,5.918047,53.115814,55.44659,11.525572
2007-03-15,34.359322,5.981087,52.869011,55.909706,11.470506
2007-03-16,34.267277,5.949567,52.24823,55.732876,11.473066
2007-03-19,34.572166,6.162333,53.17564,56.027576,11.670282
2007-03-20,34.675701,6.209615,53.848763,56.381226,11.715105
2007-03-21,35.37751,6.312057,54.768669,57.627388,12.021172
2007-03-22,35.814693,6.367218,55.61377,57.450565,12.032698
2007-03-23,36.643047,6.217494,56.107399,58.090496,11.976349
2007-03-26,37.039959,6.201734,56.443985,57.964184,12.274734
2007-03-27,36.959423,6.185974,56.623463,57.509529,12.224792
2007-03-28,37.218273,6.288415,56.511269,56.701172,11.940492
2007-03-29,37.822277,6.264776,57.019836,56.87801,12.005805
2007-03-30,37.247051,6.217494,56.429005,57.080093,11.898231
2007-04-02,37.413868,6.375099,56.960011,57.046402,11.992999
2007-04-03,37.494404,6.367218,57.438656,57.635818,12.101851
2007-04-04,37.442631,6.335698,57.670498,57.216602,12.072398
2007-04-05,37.53466,6.312057,57.752781,57.656998,12.124902
2007-04-09,37.298817,6.367218,57.438656,57.66547,11.992999
2007-04-10,37.86256,6.453901,58.014549,57.716286,12.069839
2007-04-11,37.966106,6.40662,57.41621,56.987942,11.857251
2007-04-12,38.777199,6.375099,57.879917,57.335167,11.806027
2007-04-13,39.352436,6.319937,57.894886,57.462196,11.556306
2007-04-16,39.553768,6.327818,58.463284,58.707157,11.708703
2007-04-17,39.69759,6.185974,58.635326,58.690193,11.570395
2007-04-18,39.657318,6.162333,58.485714,58.326057,11.576797
2007-04-19,39.490498,6.099292,57.932278,58.309093,11.56015
2007-04-20,39.502007,6.107171,59.652458,59.045902,11.649794
2007-04-23,39.542267,6.170213,59.233631,58.893478,11.975071
2007-04-24,38.978531,6.162333,58.784863,58.800285,11.940492
2007-04-25,39.691837,6.209615,59.772114,60.282383,12.210709
2007-04-26,39.128098,6.461781,60.243279,60.765114,12.657641
2007-04-27,38.955517,6.343578,60.101181,60.273907,12.795946
2007-04-30,38.72541,6.335698,59.368233,60.256981,12.780581
2007-05-01,38.72541,6.343578,59.577641,59.952076,12.738319
2007-05-02,39.093582,6.43814,59.697311,61.019184,12.856138
2007-05-03,39.467491,6.453901,60.340496,61.357956,12.857415
2007-05-04,39.409969,6.477543,60.243279,61.637402,12.909922
2007-05-07,39.47324,6.43026,60.452717,61.925365,13.308197
2007-05-08,39.329433,6.595746,60.864048,62.010059,13.454184
2007-05-09,39.253956,6.579986,60.893959,61.976154,13.687257
2007-05-10,38.313534,6.493303,59.632046,61.518887,13.746166
2007-05-11,38.661842,6.595746,61.014141,62.475857,13.925454
2007-05-14,38.737309,6.863673,61.029148,62.314919,14.004852
2007-05-15,38.377403,7.021275,60.939018,63.060219,13.769217
2007-05-16,38.53413,6.903073,61.179382,63.026333,13.746166
2007-05-17,39.28299,6.903073,61.44228,62.357269,14.015098
2007-05-18,39.997013,6.847911,62.538948,62.670647,14.089373
2007-05-21,40.310486,6.918834,62.786797,62.475857,14.340376
2007-05-22,39.579048,6.840032,62.17086,62.458912,14.540149
2007-05-23,39.555828,6.903073,62.336128,61.908436,14.456912
2007-05-24,39.039181,6.690307,61.802818,61.10387,14.175173
2007-05-25,39.341038,6.658786,62.726711,61.476494,14.550395
2007-05-29,39.039181,6.619386,62.058189,61.595051,14.643882
2007-05-30,39.201721,6.698188,63.094769,61.188557,15.209914
2007-05-31,38.899849,6.572105,62.471329,61.400272,15.519823
2007-06-01,39.248161,6.579986,63.260014,61.883011,15.162531
2007-06-04,39.68354,6.516943,63.260014,61.823753,15.537753
2007-06-05,39.161083,6.548464,63.290073,61.23938,15.709361
2007-06-06,38.73151,6.509064,62.809341,60.595745,15.833576
2007-06-07,38.41803,6.351459,61.562469,59.90976,15.888645
2007-06-08,38.876652,6.493303,62.103279,60.655025,15.942432
2007-06-11,39.004341,6.619386,62.388687,61.23938,15.391762
2007-06-12,38.865017,6.556344,61.592499,60.333191,15.416092
2007-06-13,39.68354,6.745469,62.606522,61.112339,15.047276
2007-06-14,39.973793,6.824272,63.673145,61.180092,15.207353
2007-06-15,40.223419,7.029156,64.551964,61.180092,15.431462
2007-06-18,40.2118,6.973995,64.867432,61.146214,16.019264
2007-06-19,40.46722,6.816391,64.47683,61.188557,15.836138
2007-06-20,39.991207,6.981877,62.208431,60.172279,15.565925
2007-06-21,40.188595,7.021275,63.320103,60.460243,15.866874
2007-06-22,40.496254,7.194642,61.983089,59.875858,15.751616
2007-06-25,40.699436,7.115839,61.870438,59.748848,15.667096
2007-06-26,40.867771,7.060679,61.457283,59.833504,15.322611
2007-06-27,41.18705,7.312844,62.704182,60.121487,15.609463
2007-06-28,41.680489,7.478328,62.794331,60.163822,15.439143
2007-06-29,41.877857,7.423167,63.00462,60.087597,15.628678
2007-07-02,42.551243,7.596533,63.710709,60.934486,15.528787
2007-07-03,42.673153,7.423167,64.116318,60.7397,16.285633
2007-07-05,42.330647,7.210401,63.966068,60.324726,17.000221
2007-07-06,42.667355,7.178881,64.942528,60.499317,16.942589
2007-07-09,43.004047,7.15524,65.67865,59.911678,16.690311
2007-07-10,42.737026,7.163121,64.972588,58.583172,16.948996
2007-07-11,42.957615,7.013396,65.565971,59.766926,16.954121
2007-07-12,43.410397,7.060679,67.316124,59.826527,17.16926
2007-07-13,43.543926,7.068559,67.849388,59.417763,17.63797
2007-07-16,42.922783,6.981877,67.376213,59.162266,17.685354
2007-07-17,42.916969,6.879433,66.917992,58.889751,17.789083
2007-07-18,43.265278,6.800631,68.465324,57.918888,17.687916
2007-07-19,43.184002,6.800631,69.321625,57.441975,17.928667
2007-07-20,42.882145,6.619386,69.058731,56.002739,18.408903
2007-07-23,43.201424,6.666667,70.185432,56.598877,18.402496
2007-07-24,41.970753,6.509064,68.232491,54.94672,17.274271
2007-07-25,42.139072,6.280536,69.697182,54.716801,17.577784
2007-07-26,41.158024,6.375099,66.272057,53.286057,18.697041
2007-07-27,40.316288,6.485422,64.289063,51.625397,18.421707
2007-07-30,40.583324,6.887313,64.604538,52.153408,18.111801
2007-07-31,40.287266,6.706068,63.943546,51.369911,16.873434
